"collection_no","r_number","interval_name","max_ma","mid_ma","min_ma","lng","lat","P.Long","P.Lat","data_source","paleolng","paleolat"
"92080",4016,"Rupelian",33.9,31,28.1,2.9675,39.5439,-1.47459367199997,36.8209446130001,"PaleoReefDB",-0.686926405278841,40.4554080770431
"69927",1996,"Aquitanian",23.03,21.735,20.44,3,39.8333,-0.458861157999934,37.6086518830001,"PaleoReefDB",0.110966202095042,40.9557205010177
NA,4258,"Sinemurian",199.3,195.05,190.8,3.15,43.46,20.3802392650001,35.487446183,"PaleoReefDB",10.9955169485282,32.7474075188696
"22736",589,"Oxfordian",163.5,160.4,157.3,3.6167,47.5333,21.461215968,30.1968069270001,"PaleoReefDB",13.1521328328146,38.2590270683105
NA,2143,"Tortonian",11.62,9.433,7.246,3.8333,39.9333,1.70089319600004,38.9942515810001,"PaleoReefDB",2.71899294337701,40.6967612590629
NA,2142,"Tortonian",11.62,9.433,7.246,4.25,39.8333,2.11519688200002,38.902464922,"PaleoReefDB",3.15562908831905,40.6460710559972
"11084",2362,"Oxfordian",163.5,160.4,157.3,4.4333,49.6056,21.0136943300001,32.354505553,"PaleoReefDB",13.6486861265724,40.3658504929436
"38563",2797,"Bajocian",170.3,169.3,168.3,4.4667,47.5,27.806573911,35.9506219730001,"PaleoReefDB",14.5179729518871,36.4864887501196
"90243",2476,"Hettangian",201.3,200.3,199.3,4.5,44.75,19.942723459,36.018233509,"PaleoReefDB",10.1521233806717,32.3878877668919
"38582",2795,"Bajocian",170.3,169.3,168.3,4.6833,46.3333,28.5402791120001,34.937797926,"PaleoReefDB",14.8756786540095,35.3466823483748
NA,458,"Kimmeridgian",157.3,154.7,152.1,5.4667,45.6667,23.1323893210001,27.746101557,"PaleoReefDB",14.4268003936894,36.9346273265959
"93083",4022,"Oxfordian",163.5,160.4,157.3,5.5333,47.4167,22.8932009160001,30.604571639,"PaleoReefDB",14.8081982369284,38.2404675978477
"44512",605,"Oxfordian",163.5,160.4,157.3,5.6333,48.75,22.3319499040001,31.8502975220001,"PaleoReefDB",14.7571991332566,39.5748498924985
"44513",3337,"Oxfordian",163.5,160.4,157.3,5.7167,48.6667,22.431136892,31.7967703530001,"PaleoReefDB",14.8370470049242,39.4962654436627
"68426",1153,"Kimmeridgian",157.3,154.7,152.1,5.7333,46.1833,23.1064906600001,28.29450137,"PaleoReefDB",14.6188383176808,37.461757700537
"68507",459,"Kimmeridgian",157.3,154.7,152.1,5.9167,46.25,23.211190609,28.404329826,"PaleoReefDB",14.7731607636895,37.5363406129971
"66947",3449,"Bajocian",170.3,169.3,168.3,5.9833,47.7333,28.85115281,36.5752506870001,"PaleoReefDB",15.7455658259894,36.846985093496
"38560",604,"Bajocian",170.3,169.3,168.3,6.0167,48.5833,28.4423324150001,37.3603044600001,"PaleoReefDB",15.6340446449665,37.6926331287414
"38549",340,"Bajocian",170.3,169.3,168.3,6.0333,49.4667,27.928654223,38.1984204170001,"PaleoReefDB",15.499490414325,38.5697377431195
"21269",505,"Bajocian",170.3,169.3,168.3,6.0667,49.1833,28.167992407,37.92056289,"PaleoReefDB",15.5750290515449,38.2917307131387
"63913",3373,"Oxfordian",163.5,160.4,157.3,6.1667,47.1333,23.4827212180001,30.5190432110001,"PaleoReefDB",15.3814139927367,37.9922465737285
"63911",3469,"Oxfordian",163.5,160.4,157.3,6.1667,47.1333,23.4827212180001,30.5190432110001,"PaleoReefDB",15.3814139927367,37.9922465737285
"38577",2796,"Bajocian",170.3,169.3,168.3,6.4167,47.5833,29.2591460790001,36.556928326,"PaleoReefDB",16.1313970833968,36.7363232660273
"93151",528,"Oxfordian",163.5,160.4,157.3,7.15,47.3333,24.0966170240001,30.974477332,"PaleoReefDB",16.2061972364813,38.2466960594185
"24200",529,"Oxfordian",163.5,160.4,157.3,7.3167,47.3,24.2327249350001,30.9907485030001,"PaleoReefDB",16.3531493996562,38.2230880451968
"93199",530,"Oxfordian",163.5,160.4,157.3,7.6333,47.45,24.388120149,31.216056823,"PaleoReefDB",16.6090048285012,38.3908943976128
NA,2481,"Bajocian",170.3,169.3,168.3,7.6667,47.75,30.1323944820001,37.0544784190001,"PaleoReefDB",17.146351220623,37.0142127337321
"162373",2990,"Bajocian",170.3,169.3,168.3,8,47.5,30.517923737,36.919834327,"PaleoReefDB",17.4674784550294,36.7973594227843
"23929",3186,"Kimmeridgian",157.3,154.7,152.1,8.0667,52.3667,21.8641805340001,34.5996556310001,"PaleoReefDB",16.0479766045153,43.7360571101469
"36250",882,"Chattian",28.1,25.565,23.03,8.2,44.3667,6.59275880600006,41.1589206680001,"PaleoReefDB",7.20861184856038,42.7682598462813
"27546",693,"Chattian",28.1,25.565,23.03,8.2667,44.4,6.66215406300006,41.184465727,"PaleoReefDB",7.27562623764492,42.7992793624516
"69702",883,"Chattian",28.1,25.565,23.03,8.4667,44.6833,6.90793109800006,41.442341098,"PaleoReefDB",7.48834678653588,43.0755515383162
"85110",1989,"Aquitanian",23.03,21.735,20.44,9,39.45,4.58402318300006,37.666740885,"PaleoReefDB",2.03776060852686,42.6053573822481
NA,1992,"Burdigalian",20.44,18.205,15.97,9.1667,41.4167,5.67603878000006,39.9136046260001,"PaleoReefDB",5.0590048654916,42.9595251277214
NA,2598,"Burdigalian",20.44,18.205,15.97,9.1667,41.4167,5.67603878000006,39.9136046260001,"PaleoReefDB",5.0590048654916,42.9595251277214
NA,4334,"Oxfordian",163.5,160.4,157.3,9.35,40.15,23.9681830110001,23.8577685860001,"PaleoReefDB",14.6761167794304,33.2320759388301
"196865",4236,"Tithonian",152.1,148.55,145,9.37,40.16,22.703397078,21.339702619,"PaleoReefDB",13.8327396582667,34.0737276092028
"192212",4186,"Berriasian",145,142.4,139.8,9.39,47.19,25.3383773210001,27.2886775160001,"PaleoReefDB",20.6003983790408,30.9146556505869
"27537",2156,"Rhaetian",208.5,204.9,201.3,9.4819,45.7722,13.6668471730001,27.440960827,"PaleoReefDB",12.1776722305393,27.3684631576156
NA,1993,"Langhian",15.97,14.895,13.82,9.5,42.1,6.57411955600003,40.968603844,"PaleoReefDB",6.31908210188152,42.8377455196881
"23902",3183,"Tithonian",152.1,148.55,145,9.55,48.5,24.6637033430001,30.0739496740001,"PaleoReefDB",17.4946568947701,40.3398385299774
"23909",548,"Oxfordian",163.5,160.4,157.3,9.7,52.15,23.4016093720001,36.043045008,"PaleoReefDB",17.7841455772422,43.1944510683236
"23919",3185,"Oxfordian",163.5,160.4,157.3,9.7,52.3667,23.2847597300001,36.238119984,"PaleoReefDB",17.7542055590088,43.4100528856327
"38119",3321,"Rhaetian",208.5,204.9,201.3,9.75,45.8,13.879815754,27.4396794,"PaleoReefDB",12.3822294525789,27.3164111887423
"23887",1726,"Tithonian",152.1,148.55,145,9.85,48.3833,24.9267461090001,30.0366681080001,"PaleoReefDB",17.7656016394453,40.2373164586787
"34398",3228,"Tithonian",152.1,148.55,145,10.0167,48.6167,24.9482854940001,30.2942138610001,"PaleoReefDB",17.8885612091643,40.4779353761118
"74610",1185,"Aptian",125,119,113,10.2,47.35,32.2218145040001,30.1383421990001,"PaleoReefDB",20.3540398187791,30.8839279450895
"25535",1950,"Aptian",125,119,113,10.2167,47.4167,32.224147621,30.2059637840001,"PaleoReefDB",20.405559761652,30.9351415935589
NA,2620,"Santonian",86.3,84.95,83.6,10.3833,36.7,12.2416686660001,25.931008868,"PaleoReefDB",10.3759285627082,21.8420701469845
"69899",965,"Messinian",7.246,6.29,5.333,10.45,43.4333,10.493564459,42.776260386,"PaleoReefDB",10.318172504639,43.2844531089226
"36665",3317,"Callovian",166.1,164.8,163.5,10.45,32.9167,16.2583254350001,13.0764407500001,"PaleoReefDB",11.4969403097166,21.2336654110282
NA,964,"Messinian",7.246,6.29,5.333,10.8667,43.4,10.903475373,42.7301239490001,"PaleoReefDB",10.7334286065348,43.24851543629
NA,2146,"Callovian",166.1,164.8,163.5,10.8667,32.6333,16.4379268340001,12.661215128,"PaleoReefDB",11.6566519944573,20.8084087001566
"180311",4085,"Ypresian",56,51.9,47.8,11.12,45.35,11.4700330810001,37.529539121,"PaleoReefDB",10.5693954354026,37.2448806293791
"66387",3556,"Aalenian",174.1,172.2,170.3,11.1333,45.75,36.113454459,25.9841348960001,"PaleoReefDB",18.9613465869373,29.3265581272772
"34608",411,"Tithonian",152.1,148.55,145,11.1833,48.75,25.723351016,30.7003936260001,"PaleoReefDB",18.8870343807514,40.667104508675
"38140",37,"Ladinian",242,239.5,237,11.4,47.3,19.6139242130001,25.8080878920001,"PaleoReefDB",21.7672510985045,6.9097431016658
"45428",38,"Carnian",237,232.5,228,11.4,47.3028,16.327343897,27.872432173,"PaleoReefDB",18.8829317231365,13.2077539005577
"69701",683,"Rupelian",33.9,31,28.1,11.5333,45.5333,10.0571406440001,41.286406217,"PaleoReefDB",10.0801112909793,42.8694430447699
"57157",3413,"Tithonian",152.1,148.55,145,11.5333,48.75,25.972656719,30.786088426,"PaleoReefDB",19.1904477090695,40.6845375644056
"69940",3569,"Rupelian",33.9,31,28.1,11.6,45.7667,10.1772585840001,41.5067023010001,"PaleoReefDB",10.1630888398658,43.0995840980565
"69968",3570,"Rupelian",33.9,31,28.1,11.6,45.7667,10.1772585840001,41.5067023010001,"PaleoReefDB",10.1630888398658,43.0995840980565
"67807",16,"Rhaetian",208.5,204.9,201.3,11.7167,47.4333,15.5679770300001,39.703862873,"PaleoReefDB",14.5313014918508,28.2530147706988
NA,4312,"Kimmeridgian",157.3,154.7,152.1,11.941,48.887,26.2934057750001,32.453610306,"PaleoReefDB",19.7337498316921,40.4699836755042
"67652",156,"Ladinian",242,239.5,237,12.0167,47.7,19.6547213320001,26.384490081,"PaleoReefDB",22.3266001498719,7.06893934099703
"34691",162,"Carnian",237,232.5,228,12.15,46.6833,13.963996771,16.807283306,"PaleoReefDB",19.0572466180981,12.4225305413769
"10963",1730,"Priabonian",38,35.95,33.9,12.15,47.2,6.49616297500006,42.4446295000001,"PaleoReefDB",10.6136829830377,43.3672241312793
NA,2371,"Albian",113,106.75,100.5,12.4833,47.7,25.4398302390001,34.138111312,"PaleoReefDB",18.0339956449018,29.9665958218516
NA,1149,"Oxfordian",163.5,160.4,157.3,12.5,46.0833,33.98137282,20.0801160250001,"PaleoReefDB",20.7482949601962,30.3418202552309
"70513",806,"Messinian",7.246,6.29,5.333,12.5833,35.5,12.197838958,34.736678446,"PaleoReefDB",12.3289662094338,35.3136998668664
NA,1150,"Kimmeridgian",157.3,154.7,152.1,12.5833,46.25,33.8193039500001,18.8644559200001,"PaleoReefDB",21.7259385728421,29.500862011575
"69923",966,"Messinian",7.246,6.29,5.333,12.8,37.8,12.438386456,37.034992447,"PaleoReefDB",12.6011086822053,37.6365685272735
"10703",1729,"Priabonian",38,35.95,33.9,12.8833,47.1667,7.17000454100003,42.494038178,"PaleoReefDB",11.2929539597381,43.2940047986345
"25261",44,"Norian",228,218.25,208.5,13.0667,47.45,14.519412172,33.8600129910001,"PaleoReefDB",16.1105216045781,23.605975217406
"22963",5,"Rhaetian",208.5,204.9,201.3,13.1667,47.7,16.139066115,40.619185375,"PaleoReefDB",15.6691968990525,28.1039586550315
"58093",80,"Norian",228,218.25,208.5,13.1667,47.6333,14.3954336950001,34.026077441,"PaleoReefDB",16.2623903722385,23.7431265710189
"36815",6,"Rhaetian",208.5,204.9,201.3,13.1833,47.7,16.1486033510001,40.6276949800001,"PaleoReefDB",15.680817683734,28.0995163552027
NA,4071,"Norian",228,218.25,208.5,13.190972,47.502222,14.5322196020001,33.958345781,"PaleoReefDB",16.2177259671515,23.6175219178463
"36801",12,"Rhaetian",208.5,204.9,201.3,13.2972,47.7069,16.207107384,40.6905703310001,"PaleoReefDB",15.7636594839094,28.0754020355506
"27296",2360,"Turonian",93.9,91.85,89.8,13.4806,47.7167,17.018848206,39.0947935770001,"PaleoReefDB",14.5666668184226,31.0398925257151
"75454",3634,"Lutetian",47.8,44.55,41.3,13.5167,45.9667,12.669025714,39.8437135080001,"PaleoReefDB",12.0580473395625,39.7063804403495
NA,4072,"Rhaetian",208.5,204.9,201.3,13.522713,47.536521,16.508158823,40.6960890710001,"PaleoReefDB",15.8453462253665,27.8587733942919
NA,967,"Messinian",7.246,6.29,5.333,13.5667,37.8833,13.28246468,37.13536678,"PaleoReefDB",13.3668964625492,37.7151017809335
"38148",28,"Norian",228,218.25,208.5,13.6,47.4833,14.7552128620001,34.164774805,"PaleoReefDB",16.4821283500205,23.4833870925866
"39809",507,"Kimmeridgian",157.3,154.7,152.1,13.6167,46.0833,34.5486077800001,18.6134373410001,"PaleoReefDB",22.304692623548,28.9670660625956
"68728",1315,"Aptian",125,119,113,13.6333,46.0833,33.7228249460001,22.9019174920001,"PaleoReefDB",21.9579608286493,28.6025606819493
"76919",3658,"Valanginian",139.8,136.35,132.9,13.7333,46,33.480416926,17.192757667,"PaleoReefDB",22.2911789916171,28.3465828380752
"66930",3511,"Carnian",237,232.5,228,13.7667,46.2,14.88624416,15.9755156890001,"PaleoReefDB",19.8546504784414,11.4918953071443
"68756",3512,"Norian",228,218.25,208.5,13.8,46.4167,13.305260704,21.219076655,"PaleoReefDB",16.1307460824479,22.4579055392436
"77391",3637,"Ypresian",56,51.9,47.8,13.8667,45.85,13.957262857,37.3253927060001,"PaleoReefDB",13.0538974286496,37.4495365535737
"36566",93,"Norian",228,218.25,208.5,13.8833,46.4,13.359872949,21.1876841010001,"PaleoReefDB",16.1796949581454,22.4187786379063
NA,3638,"Thanetian",59.2,57.6,56,13.8833,45.8333,16.428031704,36.1672682230001,"PaleoReefDB",13.2438995754637,36.3214041383201
"68684",3507,"Kimmeridgian",157.3,154.7,152.1,13.9,45.9167,34.7348088030001,18.425524055,"PaleoReefDB",22.3887357864932,28.7199528657301
"67806",524,"Carnian",237,232.5,228,13.9167,46.3667,15.045354037,16.0986059040001,"PaleoReefDB",20.0244001548687,11.5961742715958
"79284",3702,"Danian",66,63.8,61.6,14,45.7333,18.3933021620001,35.068119605,"PaleoReefDB",13.7137988694543,34.9317717004867
"36564",19,"Norian",228,218.25,208.5,14.0333,46.4,13.4668276840001,21.160232987,"PaleoReefDB",16.2814343342184,22.3757403922166
"36572",72,"Rhaetian",208.5,204.9,201.3,14.0333,46.4333,17.2952318160001,27.6509537360001,"PaleoReefDB",15.720247307869,26.7072335186523
"214135",2948,"Rupelian",33.9,31,28.1,14.075,42.125,11.584487509,37.6006379130001,"PaleoReefDB",12.248936027073,39.3612175027834
NA,968,"Messinian",7.246,6.29,5.333,14.1,37.8,13.8060134840001,37.0359997740001,"PaleoReefDB",13.8981335650362,37.6285082383204
"68259",1272,"Tithonian",152.1,148.55,145,14.1,37.9667,21.155112209,11.459701931,"PaleoReefDB",17.9491336527804,21.2632887096759
"68650",1171,"Kimmeridgian",157.3,154.7,152.1,14.2,45.9333,34.9553410670001,18.418798349,"PaleoReefDB",22.5984656085655,28.6201491150215
NA,2090,"Danian",66,63.8,61.6,14.2,47.5667,12.828043779,39.2721618370001,"PaleoReefDB",14.2847642638489,36.7110709733643
"170644",9,"Norian",228,218.25,208.5,14.25,47.5833,14.984020291,34.573338086,"PaleoReefDB",16.9620455137392,23.3900731910082
"68680",3506,"Kimmeridgian",157.3,154.7,152.1,14.3167,45.8833,35.034627007,18.360206899,"PaleoReefDB",22.6451174983257,28.5340377696268
NA,3115,"Tortonian",11.62,9.433,7.246,14.3333,38,12.7649856250001,36.5558655900001,"PaleoReefDB",14.0323521317584,37.7410085549131
"36516",32,"Norian",228,218.25,208.5,14.4667,47.5833,15.091967584,34.6894232340001,"PaleoReefDB",17.1068057666655,23.329212517909
"36535",3305,"Carnian",237,232.5,228,14.4833,46.3333,15.418459802,15.93903096,"PaleoReefDB",20.368781791738,11.3957162700336
"69924",678,"Tortonian",11.62,9.433,7.246,14.5833,37.75,12.995042459,36.296680268,"PaleoReefDB",14.2777719324115,37.4887208365187
"68666",3503,"Kimmeridgian",157.3,154.7,152.1,14.65,45.6333,35.249729148,18.0866561230001,"PaleoReefDB",22.7133491282381,28.1979287650897
"68646",508,"Kimmeridgian",157.3,154.7,152.1,14.75,45.9167,35.354281282,18.361097773,"PaleoReefDB",22.953964702156,28.3986667351168
"67628",149,"Carnian",237,232.5,228,14.7833,46.2667,15.5999685080001,15.808978806,"PaleoReefDB",20.5301524897167,11.2461931838353
"68668",3504,"Kimmeridgian",157.3,154.7,152.1,14.7833,45.85,35.3711745750001,18.292329513,"PaleoReefDB",22.9351519680655,28.3300212608435
"68730",3508,"Aptian",125,119,113,14.7833,45.6667,33.841298748,22.006037523,"PaleoReefDB",22.5207429412231,27.8484283577808
"68731",3509,"Albian",113,106.75,100.5,14.7833,45.6667,28.532940916,25.244872511,"PaleoReefDB",18.9248834817779,27.5145222162915
"36528",3306,"Ladinian",242,239.5,237,14.85,46.5167,22.1325269280001,26.8434500160001,"PaleoReefDB",23.5256690013648,5.14630746496496
"21188",3158,"Tithonian",152.1,148.55,145,14.8833,45.0333,35.411777941,15.260564147,"PaleoReefDB",22.9444447865719,26.6923187465045
"21203",3159,"Kimmeridgian",157.3,154.7,152.1,14.9333,44.9167,35.3791676810001,17.3531333510001,"PaleoReefDB",22.4675256916461,27.4865844372605
"68671",3505,"Kimmeridgian",157.3,154.7,152.1,15.0167,45.8167,35.5378488470001,18.242293798,"PaleoReefDB",23.0702130083444,28.2142391421525
NA,1990,"Aquitanian",23.03,21.735,20.44,15.0833,38.1167,10.12731512,35.211472901,"PaleoReefDB",14.0177503429799,36.9538993191197
"36450",17,"Norian",228,218.25,208.5,15.1333,47.6167,15.3908953060001,35.0676007340001,"PaleoReefDB",17.567352258438,23.1739466415984
"69925",730,"Tortonian",11.62,9.433,7.246,15.1333,37.1833,13.3958388350001,35.7338437720001,"PaleoReefDB",14.817571181033,36.9170056798056
NA,729,"Aquitanian",23.03,21.735,20.44,15.1833,37.1667,12.0759069110001,34.059250627,"PaleoReefDB",14.0802445028959,36.0019304055113
"70495",3114,"Tortonian",11.62,9.433,7.246,15.2333,38.2333,13.6605479300001,36.754927997,"PaleoReefDB",14.9325213610112,37.9660191889976
NA,509,"Kimmeridgian",157.3,154.7,152.1,15.2833,45.6333,35.7130259510001,18.040893666,"PaleoReefDB",23.1363236154918,27.9595390954604
NA,657,"Danian",66,63.8,61.6,15.3333,47.7167,13.785388783,39.5133446460001,"PaleoReefDB",15.2554256686214,36.7225477722326
"85123",3907,"Langhian",15.97,14.895,13.82,15.5333,46.7667,12.2326877510001,45.729736534,"PaleoReefDB",15.1875425373195,46.187468550275
NA,3116,"Tithonian",152.1,148.55,145,15.55,45.5,35.9369440880001,15.686958609,"PaleoReefDB",23.6767390042754,26.7938680995858
"73880",3608,"Norian",228,218.25,208.5,15.6,40.3833,13.014896263,15.0521966650001,"PaleoReefDB",14.8165162844103,16.4103910829099
"22969",2804,"Langhian",15.97,14.895,13.82,15.7167,46.5,12.42907524,45.46876208,"PaleoReefDB",15.3604184553618,45.9180352999597
"70492",1994,"Tortonian",11.62,9.433,7.246,15.8667,38.3833,14.289625539,36.8810724200001,"PaleoReefDB",15.5657507826666,38.1102260677199
NA,658,"Danian",66,63.8,61.6,16,47.7333,14.3598657530001,39.5854067430001,"PaleoReefDB",15.8097431562672,36.66056020128
NA,603,"Tithonian",152.1,148.55,145,16.0333,41.7833,36.002040143,11.9543952400001,"PaleoReefDB",21.6167392345405,23.5593655018409
"70493",3113,"Tortonian",11.62,9.433,7.246,16.1167,38.6833,14.5521660950001,37.171436699,"PaleoReefDB",15.8192287126094,38.4079325321088
"87251",639,"Thanetian",59.2,57.6,56,16.2,45.4333,18.4898167710001,35.224110522,"PaleoReefDB",15.1451685224067,35.6747997461785
NA,2767,"Danian",66,63.8,61.6,16.2,45.4333,20.400913937,34.1730021700001,"PaleoReefDB",15.4945609694513,34.3707804716965
"11410",1193,"Campanian",83.6,77.85,72.1,16.25,46.0083,23.039001236,33.151203665,"PaleoReefDB",15.3545834777083,31.6476177786521
NA,2666,"Maastrichtian",72.1,69.05,66,16.25,46,21.2513353200001,34.138017258,"PaleoReefDB",15.7313515948855,34.1574124188663
NA,2070,"Tithonian",152.1,148.55,145,16.3833,48.5,29.5446629260001,31.7960397890001,"PaleoReefDB",23.431034183347,40.7039602715747
"61227",450,"Oxfordian",163.5,160.4,157.3,16.5,49.0833,29.844564656,35.297735561,"PaleoReefDB",23.9985252494071,40.6222769584415
NA,451,"Tithonian",152.1,148.55,145,16.5,49.0833,29.350505717,32.3609160780001,"PaleoReefDB",23.4614332951855,41.2918574404314
"69514",1744,"Lutetian",47.8,44.55,41.3,16.75,48.9167,10.4486520940001,47.0992045260001,"PaleoReefDB",13.0485247038127,46.2918446464466
"68783",452,"Tithonian",152.1,148.55,145,16.8167,48.9,29.663160944,32.277422497,"PaleoReefDB",23.7591011273485,41.128650342323
"38050",100,"Carnian",237,232.5,228,17.3,46.8667,19.75014929,30.593486797,"PaleoReefDB",24.7119785318026,8.91877105444951
"69521",3518,"Lutetian",47.8,44.55,41.3,17.3167,49.2333,10.938020803,47.4567183410001,"PaleoReefDB",13.5703468567731,46.6217188096773
NA,3118,"Tithonian",152.1,148.55,145,17.7167,44.1833,37.428446308,14.266556715,"PaleoReefDB",24.2243914934445,24.8316247354127
"202900",4279,"Berriasian",145,142.4,139.8,18.06,49.35,30.8737790640001,31.1080257890001,"PaleoReefDB",24.844048420654,41.1497188874422
"31285",453,"Tithonian",152.1,148.55,145,18.1167,49.5833,30.249723804,33.248968543,"PaleoReefDB",24.7998420424314,41.890112350262
NA,1599,"Rupelian",33.9,31,28.1,18.1333,29.75,14.015144827,25.213121572,"PaleoReefDB",15.2823109516389,26.7363664101147
"10964",1600,"Rupelian",33.9,31,28.1,18.1333,29.75,14.015144827,25.213121572,"PaleoReefDB",15.2823109516389,26.7363664101147
NA,1143,"Berriasian",145,142.4,139.8,18.25,46.1667,33.3483344910001,22.243317587,"PaleoReefDB",26.1390941735857,25.6803506632179
NA,1145,"Albian",113,106.75,100.5,18.25,46.1667,30.4505731670001,33.427242133,"PaleoReefDB",21.8178747612148,27.1094381539764
NA,3117,"Tithonian",152.1,148.55,145,18.3,43.75,37.8350172880001,13.810018912,"PaleoReefDB",24.3352006566119,24.2367818999944
NA,512,"Kimmeridgian",157.3,154.7,152.1,18.3333,43.2,37.757530984,15.427274858,"PaleoReefDB",23.7894945613553,24.7468797949577
"34688",3205,"Messinian",7.246,6.29,5.333,18.3833,39.8667,18.1371366660001,38.9742713050001,"PaleoReefDB",18.1529161857154,39.6469788946178
"25370",687,"Chattian",28.1,25.565,23.03,18.4333,40,15.384470811,35.760203586,"PaleoReefDB",16.9193611938111,38.087259846853
"88185",660,"Thanetian",59.2,57.6,56,18.45,49.1333,15.169573203,44.2506757630001,"PaleoReefDB",15.5894867303833,43.8019785504802
"36538",3304,"Tithonian",152.1,148.55,145,18.5667,49.75,30.483267369,33.52208167,"PaleoReefDB",25.1675023537373,42.0848867848336
NA,513,"Kimmeridgian",157.3,154.7,152.1,18.6333,42.9333,37.9641060870001,15.1453953400001,"PaleoReefDB",23.8482547321467,24.4058407582405
